qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NP_758525.1	pdXP_028362086.2	0.757	169	39	0	1	161	1	169	7.683e-83	273
NP_758858.1	pdXP_028384768.2	0.457	94	42	0	41	134	9	87	2.144e-14	74
NP_766638.2	pdXP_028387972.1	0.9	988	99	0	1	988	1	988	0.0	1967
NP_775184.1	pdXP_028370214.1	0.874	151	19	0	1	151	1	151	2.931e-84	276
NP_775262.1	pdXP_028373484.1	0.825	155	27	0	1	155	1	155	1.4919999999999998e-82	272
NP_775270.1	pdXP_028370191.2	0.625	136	51	0	20	155	1	136	1.409e-50	180
NP_775294.1	pdXP_028370187.1	0.598	197	78	0	1	196	1	197	4.5100000000000003e-70	238
NP_775295.1	pdXP_028370186.1	0.523	128	61	0	29	156	96	223	4.6300000000000004e-36	138
NP_775296.1	pdXP_028370187.1	0.467	197	94	0	1	177	1	197	1.583e-45	166
NP_775297.1	pdXP_028370187.1	0.594	170	68	0	23	191	28	197	4.398e-59	206
NP_776213.1	pdXP_035884162.1	0.788	142	30	0	38	179	1	142	2.472e-75	252
NP_776214.1	pdXP_035884162.1	0.788	142	30	0	35	176	1	142	2.156e-75	252
NP_776215.1	pdXP_035884162.1	0.788	142	30	0	1	142	1	142	4.415e-76	252
NP_783165.1	pdXP_028376312.1	0.914	576	49	0	1	576	1	573	0.0	1129
NP_783650.1	pdXP_035883505.1	0.664	881	279	0	2	832	6	886	0.0	1219
NP_783652.1	pdXP_035883505.1	0.679	881	271	0	2	845	6	886	0.0	1248
NP_783653.1	pdXP_035883505.1	0.551	881	321	0	2	716	6	886	9.256e-317	982
NP_787125.1	pdXP_028382514.1	0.889	190	21	0	63	252	58	246	1.0110000000000001e-104	341
NP_789793.1	pdXP_028358913.1	0.643	101	36	0	1	101	1	101	5.666e-38	140
NP_795372.1	pdXP_028362013.1	0.671	189	61	0	1	189	1	187	2.0279999999999998e-73	248
NP_835228.2	pdXP_028370073.1	0.879	381	46	0	1	381	1	381	1.265e-230	712
NP_861525.2	pdXP_028368874.1	0.893	402	43	0	1	402	1	402	6.128000000000001e-246	757
NP_872315.2	pdXP_035868612.1	0.515	130	58	0	1	130	1	120	1.481e-18	92
NP_872317.1	pdXP_035866044.1	0.966	210	7	0	15	224	1	210	2.344e-126	402
NP_878248.2	pdXP_028373459.2	0.848	452	68	0	1	450	27	478	2.363e-230	715
NP_940972.2	pdXP_035866266.1	0.904	323	31	0	7	325	1	323	3.4340000000000004e-199	618
NP_950252.1	pdXP_028387087.1	0.963	766	28	0	1	766	1	766	0.0	1548
NP_954637.1	pdXP_028367520.1	0.943	89	5	0	1	89	1	89	3.527e-50	175
NP_954701.1	pdXP_035876093.1	0.94	185	11	0	1	185	1	185	4.228e-115	367
NP_954993.1	pdXP_035868608.1	0.476	571	234	0	1	571	1	447	7.133e-136	448
NP_958854.1	pdXP_035878329.1	0.765	273	64	0	1	272	1	273	2.776e-137	436
NP_996890.1	pdXP_028376850.1	0.858	92	13	0	1	92	1	92	5.905999999999999e-47	166
XP_005244962.1	pdXP_028358978.1	0.922	103	8	0	1	103	1	103	1.793e-56	194
XP_005244963.1	pdXP_028358978.1	0.922	103	8	0	1	103	1	103	1.793e-56	194
XP_005245174.1	pdXP_028387087.1	0.963	766	28	0	1	766	1	766	0.0	1548
XP_005245175.1	pdXP_028387087.1	0.963	766	28	0	1	766	1	766	0.0	1548
XP_005245176.1	pdXP_028387087.1	0.963	766	28	0	1	766	1	766	0.0	1548
XP_005245177.1	pdXP_028387087.1	0.963	766	28	0	1	766	1	766	0.0	1548
XP_005245419.1	pdXP_028358941.1	0.922	103	8	0	1	103	1	103	2.059e-57	196
XP_005245436.1	pdXP_028386609.1	0.947	783	41	0	1	783	1	783	0.0	1557
XP_005245487.1	pdXP_028359020.1	0.934	92	6	0	19	110	1	92	4.3460000000000003e-48	170
XP_005245488.1	pdXP_028358913.1	0.663	101	34	0	1	101	1	101	6.757e-40	146
XP_005245491.1	pdXP_028358667.1	0.877	98	12	0	1	98	1	98	5.766e-47	166
XP_005245532.1	pdXP_028386828.1	0.623	130	48	0	2	131	52	180	1.4549999999999998e-45	164
XP_005245634.1	pdXP_035871289.1	0.89	491	54	0	1	491	1	491	4.1419999999999996e-303	927
XP_005245954.1	pdXP_028368286.1	1.0	296	0	0	1	296	56	351	1.7749999999999998e-203	629
XP_005247492.1	pdXP_028361017.2	0.755	225	50	0	35	239	1	225	2.988e-92	304
XP_005247907.1	pdXP_035873684.1	0.85	907	135	0	1	903	1	907	0.0	1601
XP_005248023.1	pdXP_028359644.1	0.797	657	133	0	1	657	1	655	0.0	1125
XP_005248321.1	pdXP_028374251.1	0.957	214	9	0	1	208	1	214	4.433999999999999e-134	423
XP_005248382.1	pdXP_035876062.1	0.784	65	14	0	1	65	1	65	1.205e-23	100
XP_005249000.1	pdXP_035879869.1	0.966	1009	34	0	1	1009	1	1009	0.0	2159
XP_005249802.1	pdXP_035866410.1	0.513	152	72	0	60	211	6	154	6.403e-40	154
XP_005250397.1	pdXP_035866763.1	0.759	166	40	0	1	166	18	183	1.427e-76	255
XP_005250572.1	pdXP_028381268.1	0.958	168	7	0	1	168	1	168	4.053e-103	332
XP_005253090.2	pdXP_028373369.1	0.901	1024	99	0	1	999	1	1024	0.0	2007
XP_005254403.1	pdXP_035869071.1	0.667	625	202	0	6	630	682	1290	1.0340000000000001e-225	711
XP_005257275.1	pdXP_028375912.2	0.535	207	83	0	1	179	1	207	1.459e-60	210
XP_005257276.1	pdXP_028375912.2	0.507	207	84	0	1	171	1	207	1.9790000000000002e-57	200
XP_005257694.1	pdXP_028377218.1	0.95	303	15	0	1	302	1	303	8.350999999999999e-190	591
XP_005258077.1	pdXP_028377261.1	0.71	100	29	0	1	100	1	100	4.645e-40	147
XP_005258788.1	pdXP_028385105.1	0.728	209	57	0	1	209	1	209	2.113e-86	286
XP_005259019.1	pdXP_035868412.1	0.904	210	20	0	1	210	1	210	8.573e-120	382
XP_005259595.1	pdXP_028377059.1	0.602	98	39	0	1	98	1	98	3.934e-31	124
XP_005259727.1	pdXP_028377703.1	0.677	241	66	0	1	204	1	241	5.464e-95	310
XP_005262278.1	pdXP_035873049.1	0.927	453	33	0	7	458	1	453	1.3840000000000002e-301	921
XP_005262279.1	pdXP_035873051.1	0.926	452	33	0	7	457	1	452	1.199e-300	918
XP_005262456.1	pdXP_028378310.1	0.992	255	2	0	1	255	1	255	4.048e-166	518
XP_005263695.1	pdXP_028373484.1	0.825	155	27	0	1	155	1	155	1.4919999999999998e-82	272
XP_005263696.1	pdXP_028370191.2	0.511	131	64	0	22	152	2	132	8.028e-38	143
XP_005263718.1	pdXP_035884162.1	0.788	142	30	0	1	142	1	142	4.415e-76	252
XP_005264579.1	pdXP_035883997.1	0.843	160	24	0	7	166	6	160	7.780000000000001e-84	276
XP_005265723.1	pdXP_035877989.1	0.795	122	24	0	16	132	1	122	1.694e-57	198
XP_005266705.1	pdXP_028380371.1	0.872	407	52	0	1	406	1	407	3.231e-244	752
XP_005266706.1	pdXP_028380371.1	0.869	214	28	0	2	215	194	407	2.6130000000000003e-115	370
XP_005267818.1	pdXP_035868150.1	0.739	138	35	0	4	140	4	141	1.548e-62	215
XP_005268072.1	pdXP_028361956.1	0.975	409	10	0	1	408	1	409	2.374e-269	825
XP_005268085.1	pdXP_035868381.1	0.949	412	21	0	1	412	1	408	4.876e-268	822
XP_005268986.1	pdXP_028387352.1	0.837	179	29	0	1	179	1	179	2.011e-90	296
XP_005269501.1	pdXP_028370015.1	0.928	732	52	0	1	720	1	732	0.0	1290
XP_005272133.1	pdXP_035870724.1	0.91	334	30	0	33	366	15	348	3.281e-210	652
XP_005272134.1	pdXP_035870724.1	0.907	355	33	0	1	355	1	355	5.932e-226	697
XP_005273210.1	pdXP_028386800.1	0.657	175	51	0	1	150	1	175	3.621e-63	216
XP_005273733.1	pdXP_028377435.1	0.907	216	19	0	1	205	1	216	4.36e-122	389
XP_005273904.1	pdXP_028373425.1	0.893	113	12	0	4	116	2	113	7.609000000000001e-57	196
XP_005274288.1	pdXP_028371762.1	0.98	354	7	0	1	354	1	354	3.006e-239	735
XP_006710726.1	pdXP_035871048.1	0.887	241	27	0	1	241	1	241	1.052e-139	441
XP_006710727.1	pdXP_035871048.1	0.887	241	27	0	1	241	1	241	1.052e-139	441
XP_006710728.1	pdXP_035871048.1	0.887	241	27	0	1	241	1	241	1.052e-139	441
XP_006711086.1	pdXP_028369773.2	0.805	201	39	0	37	237	38	238	8.742e-91	300
XP_006711087.1	pdXP_028369773.2	0.805	201	39	0	37	237	38	238	8.742e-91	300
XP_006711350.1	pdXP_028358913.1	0.643	101	36	0	1	101	1	101	5.666e-38	140
XP_006711409.1	pdXP_035871085.1	0.504	648	245	0	1	495	1	648	3.246e-144	468
XP_006711531.1	pdXP_028358941.1	0.922	103	8	0	1	103	1	103	2.059e-57	196
XP_006712560.1	pdXP_035884162.1	0.788	142	30	0	1	142	1	142	4.415e-76	252
XP_006713387.1	pdXP_035886812.1	0.991	360	3	0	6	365	1	360	3.7559999999999996e-249	764
XP_006714126.1	pdXP_035877938.1	0.447	67	36	0	31	97	29	95	3.823e-15	75
XP_006714871.1	pdXP_035869845.1	0.948	617	32	0	31	647	236	846	0.0	1154
XP_006714873.1	pdXP_035869845.1	0.947	400	21	0	1	398	1	400	1.674e-233	722
XP_006715796.1	pdXP_035869654.1	0.909	211	19	0	1	211	1	211	4.781e-120	383
XP_006716019.1	pdXP_035866580.1	0.932	729	49	0	1	727	1	729	0.0	1533
XP_006718538.1	pdXP_028373425.1	0.916	203	17	0	4	206	2	203	1.2520000000000002e-115	370
XP_006719256.1	pdXP_028387759.1	0.987	407	5	0	1	407	1	406	1.501e-268	823
XP_006719257.1	pdXP_028387759.1	0.987	407	5	0	1	407	1	406	1.501e-268	823
XP_006722456.1	pdXP_028380371.1	0.872	407	52	0	1	406	1	407	3.231e-244	752
XP_006722457.1	pdXP_035866044.1	0.966	210	7	0	15	224	1	210	2.344e-126	402
XP_006722994.1	pdXP_028377074.2	0.603	252	99	0	1	250	1	252	2.2059999999999998e-73	251
XP_006723180.1	pdXP_028385711.2	0.752	202	50	0	1	202	1	202	1.4269999999999998e-88	293
XP_006723295.1	pdXP_035868412.1	0.904	210	20	0	1	210	1	210	8.573e-120	382
XP_006724303.1	pdXP_028384577.1	0.896	202	21	0	1	202	1	202	5.188e-122	388
XP_006724878.1	pdXP_028378379.1	0.92	2098	166	0	1	2080	1	2098	0.0	3604
XP_006724879.1	pdXP_028378380.1	0.92	2097	166	0	1	2079	1	2097	0.0	3603
XP_006725397.1	pdXP_028377261.1	0.71	100	29	0	1	100	1	100	4.645e-40	147
XP_006725694.1	pdXP_028377218.1	0.95	303	15	0	1	302	1	303	8.350999999999999e-190	591
NP_000184.1	mmXP_036212115.1	0.906	462	42	0	1	462	4	452	4.918e-267	822
NP_000198.1	mmXP_036171734.1	0.8	110	21	0	1	110	1	106	2.203e-51	179
NP_000221.1	mmXP_036182935.1	0.808	167	32	0	1	167	1	167	1.9129999999999998e-82	272
NP_000451.1	mmXP_036208322.1	0.88	159	19	0	1	159	1	159	7.634e-80	274
NP_000470.2	mmXP_036168778.1	0.757	572	136	0	1	560	1	572	1.449e-261	811
NP_000505.1	mmXP_036166797.1	0.957	211	9	0	1	211	1	211	1.493e-131	416
NP_000506.2	mmXP_036195508.1	0.596	217	87	0	1	217	18	233	4.45e-77	259
NP_000538.3	mmXP_036191353.1	0.735	659	171	0	137	795	1	646	0.0	1030
NP_000548.2	mmXP_036178996.1	0.956	501	22	0	1	501	1	499	2.3e-318	972
NP_000563.1	mmXP_036200641.1	0.824	177	31	0	1	177	1	177	1.69e-92	302
NP_000566.3	mmXP_036167549.1	0.7	269	80	0	1	269	1	267	4.24e-110	358
NP_000567.1	mmXP_036167552.1	0.666	268	89	0	1	268	1	267	2.832e-110	358
NP_000568.1	mmXP_036167562.1	0.838	155	25	0	4	158	22	176	1.015e-86	284
NP_000575.1	mmXP_036193871.1	0.701	97	29	0	1	97	1	97	8.885e-37	137
NP_000576.1	mmXP_036169796.1	0.803	158	31	0	5	162	23	180	1.958e-78	260
NP_000577.2	mmXP_036170214.1	0.633	153	55	0	1	153	1	150	1.0010000000000001e-55	194
NP_000580.1	mmXP_036168497.1	0.59	153	55	0	1	153	1	136	2.687e-42	156
NP_000581.1	mmXP_036168495.1	0.683	139	44	0	1	139	1	139	2.26e-58	201
NP_000585.2	mmXP_036212554.1	0.81	237	44	0	1	233	1	237	4.147e-121	387
NP_000586.2	mmXP_036212554.1	0.352	147	93	0	62	205	91	237	3.658e-18	88
NP_000591.1	mmXP_036183813.1	0.585	210	85	0	1	210	1	207	3.069e-69	237
NP_000592.3	mmXP_036184239.1	0.924	730	55	0	1	728	1	730	0.0	1525
NP_000596.2	mmXP_036185018.1	0.555	189	83	0	1	188	1	189	6.3e-58	203
NP_000600.1	mmXP_036211839.1	0.932	89	6	0	1	89	1	89	1.109e-49	173
NP_000603.1	mmXP_036171735.1	0.809	184	34	0	1	180	1	184	5.965e-91	297
NP_000605.1	mmXP_036181688.1	0.834	199	33	0	1	199	1	199	2.672e-106	343
NP_000609.1	mmXP_036155910.1	0.953	108	5	0	27	134	1	108	1.5410000000000002e-63	217
NP_000610.2	mmXP_036156165.1	0.581	165	68	0	1	165	1	164	1.53e-50	180
NP_000630.1	mmXP_036200609.1	0.854	281	41	0	1	281	1	280	2.717e-146	463
NP_000632.1	mmXP_036162624.1	0.914	199	17	0	1	199	1	199	4.502e-112	359
NP_000651.3	mmXP_036201733.1	0.887	390	44	0	1	390	1	390	3.763e-237	731
NP_000748.3	mmXP_036198686.1	0.701	183	54	0	1	183	73	255	4.6419999999999996e-73	263
NP_000749.2	mmXP_036170037.1	0.673	144	47	0	1	144	1	144	2.26e-58	201
NP_000750.1	mmXP_036198039.1	0.78	198	43	0	10	207	1	197	1.04e-96	316
NP_000790.2	mmXP_036166871.1	0.841	188	30	0	6	193	51	238	1.593e-94	308
NP_000791.1	mmXP_036170252.1	0.954	155	7	0	1	155	1	155	2.815e-99	320
NP_000870.1	mmXP_036169882.1	0.636	132	48	0	3	134	1	132	3.268e-43	157
NP_000871.1	mmXP_036194648.1	0.666	177	58	0	1	177	1	176	6.499e-70	237
NP_000873.2	mmXP_036204470.1	0.75	219	51	0	35	253	1	206	2.62e-94	311
NP_000890.1	mmXP_036153665.1	0.811	271	51	0	4	273	19	289	4.731e-136	433
NP_000939.1	mmXP_036203100.1	0.562	261	99	0	1	227	6	266	1.794e-89	296
NP_001001437.2	mmXP_036197844.1	0.763	93	22	0	1	93	1	93	5.4820000000000006e-42	151
NP_001001557.1	mmXP_036193448.1	0.884	463	53	0	1	455	1	463	2.8209999999999997e-255	787
NP_001005609.1	mmXP_036161016.1	0.933	389	26	0	1	389	1	389	9.887e-228	704
NP_001005610.2	mmXP_036161021.1	0.863	132	18	0	1	132	1	132	2.062e-65	221
NP_001005612.2	mmXP_036161018.1	0.932	386	26	0	1	386	1	386	7.083e-226	698
NP_001005613.1	mmXP_036161021.1	0.863	132	18	0	1	132	1	132	1.472e-65	222
NP_001007140.2	mmXP_036171735.1	0.809	184	34	0	1	180	1	184	5.965e-91	297
NP_001007538.1	mmXP_036157647.1	0.873	332	42	0	1	332	1	332	5.349e-190	592
NP_001008536.1	mmXP_036199056.1	0.535	904	371	0	1	904	1	798	1.2089999999999999e-228	734
NP_001009931.1	mmXP_036199047.1	0.564	1383	546	0	1	1383	1	1253	6.309e-232	800
NP_001010848.2	mmXP_036193281.1	0.876	445	52	0	276	696	45	489	2.172e-245	772
NP_001010931.1	mmXP_036184239.1	0.934	288	19	0	1	288	1	288	1.598e-195	605
NP_001010932.1	mmXP_036184241.1	0.924	725	55	0	1	723	1	725	0.0	1514
NP_001010933.1	mmXP_036184241.1	0.932	283	19	0	1	283	1	283	6.272e-192	595
NP_001010934.1	mmXP_036184239.1	0.937	208	13	0	1	208	1	208	2.081e-135	427
NP_001012333.1	mmXP_036181964.1	0.909	143	13	0	1	143	1	143	7.811e-89	289
NP_001012334.1	mmXP_036181964.1	0.909	143	13	0	1	143	1	143	7.811e-89	289
NP_001014364.1	mmXP_036199048.1	0.579	1201	477	0	1	1201	1	1133	6.839e-259	876
NP_001019381.1	mmXP_036200118.1	0.684	92	29	0	1	92	1	92	8.2e-33	125
NP_001019382.1	mmXP_036200118.1	0.684	92	29	0	1	92	1	92	8.2e-33	125
NP_001019383.1	mmXP_036200118.1	0.684	92	29	0	1	92	1	92	8.2e-33	125
NP_001019384.1	mmXP_036200118.1	0.684	92	29	0	1	92	1	92	8.2e-33	125
NP_001020537.2	mmXP_036172778.1	0.843	204	29	0	209	412	1	186	1.501e-104	349
NP_001020538.2	mmXP_036172778.1	0.898	186	18	0	209	389	1	186	1.712e-102	342
NP_001020539.2	mmXP_036172778.1	0.796	186	33	0	209	371	1	186	5.194999999999999e-90	305
NP_001020540.2	mmXP_036172778.1	0.775	168	32	0	209	353	1	168	1.811e-78	271
NP_001020541.2	mmXP_036172778.1	0.884	113	13	0	209	321	1	112	8.051e-59	212
NP_001028928.1	mmXP_036172778.1	0.79	180	33	0	209	365	1	180	8.502e-86	293
NP_001029058.1	mmXP_036211839.1	0.94	118	7	0	1	118	1	118	3.549e-62	211
NP_001034756.1	mmXP_036171258.1	0.684	412	116	0	1	368	1	412	1.5819999999999999e-171	541
NP_001034860.1	mmXP_036210269.1	0.946	205	11	0	1	205	1	205	7.223e-124	394
NP_001035835.1	mmXP_036171734.1	0.854	62	9	0	1	62	1	62	9.551e-27	113
NP_001038944.2	mmXP_036207924.1	0.494	95	48	0	18	112	7	101	1.382e-27	111
NP_001072998.1	mmXP_036189749.1	0.461	102	52	0	90	187	64	165	2.06e-19	93
NP_001073966.2	mmXP_036185742.1	0.854	602	88	0	1	602	1	602	0.0	1007
NP_001073969.1	mmXP_036174430.1	0.99	222	2	0	1	222	1	222	3.8200000000000003e-162	505
NP_001093161.1	mmXP_036190098.1	0.911	147	13	0	14	159	7	153	6.993e-83	273
NP_001096124.1	mmXP_036157371.1	0.97	270	8	0	1	270	1	270	2.487e-170	531
NP_001104753.1	mmXP_036155909.1	0.938	113	7	0	22	134	6	118	9.069999999999999e-66	224
NP_001104754.1	mmXP_036155910.1	0.953	108	5	0	11	118	1	108	7.311e-64	217
NP_001104755.1	mmXP_036155909.1	0.938	113	7	0	22	134	6	118	4.782e-65	224
NP_001112359.1	mmXP_036159802.1	0.804	495	97	0	1	495	1	494	3.761e-265	818
NP_001112360.1	mmXP_036159803.1	0.737	495	117	0	1	444	1	495	2.117e-238	738
NP_001116437.1	mmXP_036199055.1	0.619	829	295	0	1	776	1	829	1.121e-252	797
NP_001121070.1	mmXP_036171735.1	0.809	184	34	0	57	236	1	184	4.04e-90	298
NP_001123518.1	mmXP_036176532.1	0.619	92	35	0	4	95	5	96	1.065e-33	128
NP_001129071.1	mmXP_036210824.1	0.981	442	8	0	1	442	1	442	2.4220000000000003e-295	902
NP_001129383.1	mmXP_036209112.1	0.758	170	41	0	1	170	6	175	2.53e-82	272
NP_001129687.1	mmXP_036208611.1	0.735	228	60	0	1	228	1	226	1.3369999999999999e-92	305
NP_001132970.1	mmXP_036160368.1	0.989	199	2	0	1	199	1	199	2.32e-125	398
NP_001132972.1	mmXP_036160365.1	0.992	255	2	0	1	255	1	255	4.048e-166	518
NP_001132973.1	mmXP_036160365.1	0.991	226	2	0	1	226	30	255	1.012e-146	461
NP_001132974.1	mmXP_036160365.1	0.991	226	2	0	1	226	30	255	1.012e-146	461
NP_001136016.1	mmXP_036166939.1	0.808	204	38	0	1	200	95	298	1.366e-89	295
NP_001137.2	mmXP_036193959.1	0.93	391	27	0	108	498	1	389	6.07e-240	745
NP_001137277.1	mmXP_036181584.1	0.975	247	6	0	1	247	1	247	2.1440000000000002e-160	501
NP_001137278.1	mmXP_036181584.1	0.975	247	6	0	1	247	1	247	2.1440000000000002e-160	501
NP_001137279.1	mmXP_036181584.1	0.975	247	6	0	1	247	1	247	2.1440000000000002e-160	501
NP_001137280.1	mmXP_036181584.1	0.975	247	6	0	1	247	1	247	2.1440000000000002e-160	501
NP_001137281.1	mmXP_036181584.1	0.975	247	6	0	30	276	1	247	1.725e-160	503
NP_001137282.1	mmXP_036181584.1	0.975	247	6	0	83	329	1	247	1.9570000000000002e-159	503
NP_001137283.1	mmXP_036181584.1	0.975	247	6	0	1	247	1	247	2.1440000000000002e-160	501
NP_001137284.1	mmXP_036181584.1	0.975	247	6	0	1	247	1	247	2.1440000000000002e-160	501
NP_001137285.1	mmXP_036181584.1	0.975	247	6	0	1	247	1	247	2.1440000000000002e-160	501
NP_001137286.1	mmXP_036181584.1	0.975	247	6	0	1	247	1	247	2.1440000000000002e-160	501
NP_001137288.1	mmXP_036181584.1	0.975	247	6	0	1	247	1	247	2.1440000000000002e-160	501
NP_001137453.1	mmXP_036161708.1	0.958	459	19	0	1	458	69	527	1.534e-315	961
NP_001137454.1	mmXP_036161709.1	0.958	458	19	0	1	457	69	526	1.328e-314	959
NP_001137455.2	mmXP_036161709.1	0.792	458	78	0	1	378	69	526	1.4650000000000001e-246	758
NP_001138.1	mmXP_036159803.1	0.804	496	97	0	1	496	1	495	5.952e-266	820
NP_001138364.1	mmXP_036170252.1	0.954	155	7	0	1	155	1	155	2.815e-99	320
NP_001138406.1	mmXP_036170252.1	0.954	155	7	0	1	155	1	155	2.815e-99	320
NP_001138407.1	mmXP_036170252.1	0.954	155	7	0	1	155	1	155	2.815e-99	320
NP_001139117.1	mmXP_036154197.1	0.767	271	62	0	1	266	1	271	8.011e-122	391
NP_001153212.1	mmXP_036212554.1	0.352	147	93	0	62	205	91	237	3.658e-18	88
NP_001153467.1	mmXP_036157954.1	0.973	261	7	0	131	391	224	484	1.126e-157	513
NP_001153471.1	mmXP_036157954.1	0.973	262	7	0	147	408	223	484	8.418999999999999e-158	514
NP_001153473.1	mmXP_036157954.1	0.969	262	8	0	113	374	223	484	4.28e-158	513
NP_001153477.1	mmXP_036157958.1	0.795	230	40	0	1	196	1	230	9.815e-103	333
NP_001153480.1	mmXP_036157959.1	0.969	195	6	0	226	420	1	195	1.415e-112	373
NP_001157030.1	mmXP_036203100.1	0.562	261	99	0	1	227	6	266	1.794e-89	296
NP_001159445.1	mmXP_036193281.1	0.928	445	32	0	55	499	45	489	2.3180000000000003e-271	836
NP_001159684.1	mmXP_036182359.1	0.976	215	5	0	1	215	11	225	1.058e-142	449
NP_001161362.1	mmXP_036161318.1	0.815	368	68	0	1	368	1	367	5.547e-209	659
NP_001164161.1	mmXP_036181211.1	0.845	870	125	0	1	807	1	870	0.0	1588
NP_001165093.1	mmXP_036172778.1	0.861	108	15	0	209	316	1	107	3.104e-54	198
NP_001165094.1	mmXP_036172778.1	0.843	204	29	0	29	232	1	186	7.525e-108	349
NP_001165095.1	mmXP_036172778.1	0.919	187	15	0	29	215	1	186	9.497e-112	359
NP_001165096.1	mmXP_036172778.1	0.898	186	18	0	29	209	1	186	7.626e-106	342
NP_001165097.1	mmXP_036172778.1	0.796	186	33	0	29	191	1	186	2.481e-93	305
NP_001165098.1	mmXP_036172778.1	0.775	168	32	0	29	173	1	168	9.362e-82	271
NP_001165099.1	mmXP_036172778.1	0.884	113	13	0	29	141	1	112	5.157e-62	212
NP_001165100.1	mmXP_036172778.1	0.79	180	33	0	29	185	1	180	4.374e-89	293
NP_001165101.1	mmXP_036172778.1	0.861	108	15	0	29	136	1	107	2.042e-57	198
NP_001165599.1	mmXP_036211308.1	0.609	1330	493	0	1	1330	46	1307	0.0	1391
NP_001165896.1	mmXP_036211115.1	0.888	135	15	0	198	332	301	435	7.8e-79	271
NP_001166242.1	mmXP_036201486.1	0.716	208	59	0	1	208	30	237	2.835e-97	319
NP_001166243.1	mmXP_036201487.1	0.717	209	59	0	1	209	30	238	8.409e-98	321
NP_001167607.1	mmXP_036189749.1	0.755	172	41	0	1	172	1	169	6.018000000000001e-85	280
NP_001171068.1	mmXP_036208323.1	0.877	155	19	0	1	155	1	155	3.422e-77	267
NP_001171069.1	mmXP_036208320.1	0.871	132	17	0	1	132	1	132	7.06e-63	224
NP_001171601.1	mmXP_036199135.1	0.759	1208	281	0	1	1166	4	1211	0.0	1959
NP_001171602.1	mmXP_036199135.1	0.759	1208	281	0	1	1165	4	1211	0.0	1964
NP_001171605.1	mmXP_036211840.1	0.931	88	6	0	1	88	1	88	1.403e-48	173
NP_001171618.1	mmXP_036198039.1	0.639	197	57	0	10	168	1	197	1.839e-71	241
NP_001171864.1	mmXP_036170663.1	0.868	836	103	0	1	784	1	836	0.0	1358
NP_001172026.1	mmXP_036171734.1	0.8	110	21	0	1	110	1	106	2.203e-51	179
NP_001172027.1	mmXP_036171734.1	0.8	110	21	0	1	110	1	106	2.203e-51	179
NP_001172085.1	mmXP_036200396.1	0.712	181	52	0	27	207	3	183	4.756e-79	265
NP_001172086.1	mmXP_036200396.1	0.519	181	61	0	27	154	3	183	2.475e-44	162
NP_001177397.1	mmXP_036166797.1	0.957	211	9	0	18	228	1	211	1.7680000000000002e-131	417
NP_001177398.1	mmXP_036166797.1	0.834	211	31	0	18	202	1	211	8.056e-110	353
NP_001177871.1	mmXP_036205338.1	0.705	78	22	0	13	90	13	89	1.8779999999999998e-29	116
NP_001183980.1	mmXP_036181681.1	0.994	354	2	0	216	569	1	354	4.48e-222	698
NP_001185552.1	mmXP_036197326.1	0.76	250	53	0	1	222	1	250	2.902e-116	373
NP_001185553.1	mmXP_036197326.1	0.755	233	50	0	1	205	18	250	3.7079999999999997e-107	346
NP_001186788.1	mmXP_036193959.1	0.928	390	28	0	108	497	1	389	1.673e-237	738
NP_001186815.1	mmXP_036194650.1	0.684	133	41	0	1	133	1	132	4.553e-54	188
NP_001186816.1	mmXP_036194648.1	0.61	176	62	0	1	159	1	176	5.945e-61	210
NP_001186817.1	mmXP_036194649.1	0.682	41	13	0	75	115	129	169	7.875e-10	60
NP_001188288.1	mmXP_036169964.1	0.569	148	62	0	1	148	1	144	2.8149999999999996e-41	153
NP_001191.1	mmXP_036177711.1	0.952	396	19	0	1	396	1	395	4.02e-251	772
NP_001191273.1	mmXP_036187408.1	0.837	166	27	0	27	192	110	275	1.041e-90	297
NP_001191313.1	mmXP_036172778.1	0.897	136	14	0	29	164	1	135	1.4890000000000001e-74	250
NP_001191314.1	mmXP_036172778.1	0.897	136	14	0	209	344	1	135	2.537e-71	250
NP_001191431.1	mmXP_036162976.1	0.767	227	52	0	1	226	1	227	6.151e-98	321
NP_001191432.1	mmXP_036162976.1	0.767	227	52	0	1	226	1	227	6.151e-98	321
NP_001192.2	mmXP_036193433.1	0.845	474	73	0	1	472	1	474	2.791e-263	811
NP_001193.2	mmXP_036163379.1	0.968	409	13	0	1	408	1	409	1.427e-267	820
NP_001193673.1	mmXP_036191353.1	0.735	659	171	0	137	795	1	646	0.0	1030
NP_001193674.1	mmXP_036191353.1	0.672	646	197	0	137	738	1	646	8.387e-291	913
NP_001193941.1	mmXP_036169093.1	0.74	131	34	0	1	131	1	131	2e-61	211
NP_001230140.1	mmXP_036180265.1	0.668	193	62	0	1	189	1	193	6.169e-77	258
NP_001230662.1	mmXP_036182726.1	0.946	188	10	0	1	188	1	188	3.9080000000000003e-116	370
NP_001235.1	mmXP_036185700.1	0.799	234	47	0	1	234	1	234	2.312e-121	388
NP_001243034.1	mmXP_036187771.1	0.994	364	2	0	2	365	17	380	6.88e-252	772
NP_001243474.1	mmXP_036166643.1	0.954	1135	52	0	1	1135	1	1135	0.0	2476
NP_001244134.1	mmXP_036170252.1	0.954	155	7	0	1	155	1	155	2.815e-99	320
